873|18|0|0|0|1506|12|0|0|0|738|0
886|1|0|0|0|0|22|0|0|0|1420|0
890|18|0|0|0|1506|12|0|0|0|741|0
916|1|0|0|0|0|15|0|0|0|1121|0
922|1|0|0|0|0|22|0|0|0|1420|0
929|18|0|0|0|1506|24|0|0|0|742|0
930|18|0|0|0|1506|24|0|0|0|742|0
940|3|0|0|0|940|1|0|0|0|0|0
958|1|0|0|0|0|3|0|0|0|1060|0
959|1|0|0|0|0|3|0|0|0|940|0
996|18|0|0|0|1506|12|0|0|0|739|0
1015|1|0|0|0|4294967291|8|0|0|0|4294967291|0
1016|1|0|0|0|4294967291|8|0|0|0|4294967291|0
1060|3|0|0|0|1060|1|0|0|0|0|0
1110|13|0|0|0|1431|12|0|0|0|738|0
1111|12|0|0|0|740|13|0|0|0|1428|0
1115|1|0|0|0|0|19|0|0|0|728|0
1121|15|0|0|0|1121|1|0|0|0|0|0
1181|1|0|0|0|0|9|0|0|0|1187|0
1187|9|0|0|0|1187|1|0|0|0|0|0
1219|9|0|0|0|49748|9|0|0|0|49747|0
1228|1|0|0|0|0|9|0|0|0|1187|0
1270|1|0|0|0|4294967291|8|0|0|0|4294967291|0
1399|1|0|0|0|0|9|0|0|0|1423|0
1400|33|0|0|0|1400|1|0|0|0|0|0
1401|1|0|0|0|0|33|0|0|0|1424|0
1402|9|0|0|0|1402|1|0|0|0|0|0
1406|17|0|75855|15518|1407|1|0|0|0|0|0
1407|17|0|75855|15513|1407|1|0|0|0|0|0
1408|17|0|68472|15518|1409|1|0|0|0|0|0
1409|17|0|68472|15518|1409|1|0|0|0|0|0
1410|9|0|0|0|1410|1|0|0|0|0|0
1411|16|0|0|0|1411|1|0|0|0|0|0
1412|17|0|0|0|1412|1|0|0|0|0|0
1413|9|0|0|0|1413|1|0|0|0|0|0
1414|16|0|0|0|1414|1|0|0|0|0|0
1416|1|0|0|0|0|16|0|0|0|1411|0
1417|1|0|0|0|0|16|0|0|0|1411|0
1420|22|0|0|0|1420|1|0|0|0|0|0
1421|22|0|0|0|1421|1|0|0|0|0|0
1423|9|0|0|0|1423|1|0|0|0|0|0
1424|33|0|0|0|1424|1|0|0|0|0|0
1425|1|0|0|0|0|33|0|0|0|1400|0
1426|20|0|0|0|1426|1|0|0|0|0|0
1428|13|0|0|0|1428|1|0|0|0|0|0
1429|13|0|0|0|1429|1|0|0|0|0|0
1431|13|0|0|0|1431|1|0|0|0|0|0
1433|13|0|0|0|1433|1|0|0|0|0|0
1436|25|0|0|0|1436|1|0|0|0|0|0
1439|20|0|0|0|1439|1|0|0|0|0|0
1453|8|0|0|0|1502|11|0|0|0|1455|0
1455|11|0|0|0|1455|1|0|0|0|0|0
1456|11|0|0|0|1456|1|0|0|0|0|0
1458|1|0|0|0|0|11|0|0|0|1456|0
1461|1|0|0|0|0|11|0|0|0|1525|0
1470|18|0|0|0|1506|13|0|0|0|1429|0
1472|18|0|0|0|1506|13|0|0|0|1429|0
1474|18|0|0|0|1506|13|0|0|0|1428|0
1477|18|0|0|0|1506|11|0|0|0|1525|0
1478|8|0|0|0|1502|11|0|0|0|1525|0
1480|18|0|0|0|1506|13|0|0|0|1433|0
1482|18|0|0|0|1506|16|0|0|0|1530|0
1484|1|0|0|0|0|16|0|0|0|1530|0
1486|1|0|0|0|0|16|0|0|0|1531|0
1487|18|0|0|0|1506|10|0|0|0|1532|0
1490|1|0|0|0|0|16|0|0|0|1533|0
1491|1|0|0|0|0|16|0|0|0|1534|0
1493|1|0|0|0|0|16|0|0|0|1530|0
1495|8|0|0|0|1502|25|0|0|0|1436|0
1497|18|0|0|0|1506|25|0|0|0|1436|0
1499|18|0|0|0|1506|25|0|0|0|1436|0
1501|18|0|0|0|1501|1|0|0|0|0|0
1502|8|0|0|0|1502|1|0|0|0|0|0
1506|18|0|0|0|1506|1|0|0|0|0|0
1508|18|0|0|0|1506|13|0|0|0|1429|0
1509|1|0|0|0|0|18|0|0|0|1501|0
1511|18|0|0|0|1506|20|0|0|0|1439|0
1525|11|0|0|0|1525|1|0|0|0|0|0
1527|13|0|0|0|1431|13|0|0|0|1428|0
1529|1|0|0|0|0|20|0|0|0|1426|0
1530|16|0|0|0|1530|1|0|0|0|0|0
1531|16|0|0|0|1531|1|0|0|0|0|0
1532|10|0|0|0|1532|1|0|0|0|0|0
1533|16|0|0|0|1533|1|0|0|0|0|0
1534|16|0|0|0|1534|1|0|0|0|0|0
1542|2|0|1541|15513|1542|1|0|0|0|0|0
1543|2|0|1541|15513|1542|1|0|0|0|0|0
1551|16|0|1720|15513|1551|1|0|0|0|0|0
1624|8|0|14885|15513|1624|1|0|0|0|0|0
1629|8|0|14993|15513|1651|1|0|0|0|0|0
1651|8|0|14993|15513|1651|1|0|0|0|0|0
1660|9|0|14885|15513|1666|1|0|0|0|0|0
1664|10|0|14885|15513|1664|1|0|0|0|0|0
1666|9|0|14885|15513|1666|1|0|0|0|0|0
1667|2|0|1739|15513|1735|1|0|0|0|0|0
1675|2|0|15472|15513|1740|1|0|0|0|0|0
1676|9|0|14885|15513|1677|1|0|0|0|0|0
1677|9|0|14885|15513|1677|1|0|0|0|0|0
1679|2|0|1747|15513|1742|1|0|0|0|0|0
1681|16|0|62151|15513|1681|1|0|0|0|0|0
1682|16|0|74697|15528|1682|1|0|0|0|0|0
1683|16|0|62151|15513|1681|16|0|74697|15528|1682|0
1687|8|0|14997|15513|14998|1|0|0|0|0|0
1688|10|0|14885|15513|1688|1|0|0|0|0|0
1704|13|0|1718|15513|1719|1|0|0|0|0|0
1708|10|0|14885|15513|1664|1|0|0|0|0|0
1709|10|0|14885|15513|1688|1|0|0|0|0|0
1715|16|0|1720|15513|1551|1|0|0|0|0|0
1719|13|0|1718|15513|1719|1|0|0|0|0|0
1724|8|0|14885|15513|1624|1|0|0|0|0|0
1735|2|0|1739|15513|1735|1|0|0|0|0|0
1740|2|0|15472|15513|1740|1|0|0|0|0|0
1742|2|0|1747|15513|1742|1|0|0|0|0|0
1755|6|0|0|0|1755|1|0|0|0|0|0
1833|9|0|49479|15513|49753|1|0|0|0|0|0
1847|9|0|11148|15513|1984|1|0|0|0|0|0
1856|8|0|0|0|1905|6|0|0|0|1755|0
1862|1|0|0|0|0|22|0|0|0|1420|0
1864|10|0|0|0|1910|12|0|0|0|1966|0
1865|1|0|0|0|0|9|0|0|0|14917|0
1866|1|0|0|0|0|9|0|0|0|14917|0
1867|1|0|0|0|0|9|0|0|0|1891|0
1868|10|0|0|0|1903|9|0|0|0|1891|0
1869|9|0|0|0|1869|1|0|0|0|0|0
1891|9|0|0|0|1891|1|0|0|0|0|0
1897|8|0|0|0|1897|1|0|0|0|0|0
1902|1|0|0|0|0|8|0|0|0|1897|0
1903|10|0|0|0|1903|1|0|0|0|0|0
1905|8|0|0|0|1905|1|0|0|0|0|0
1906|8|0|0|0|1906|1|0|0|0|0|0
1907|16|0|14885|15513|1907|1|0|0|0|0|0
1908|8|0|14885|15513|1908|1|0|0|0|0|0
1909|8|0|14885|15513|1909|1|0|0|0|0|0
1910|10|0|0|0|1910|1|0|0|0|0|0
1911|8|0|0|0|1911|1|0|0|0|0|0
1921|9|0|11968|15513|11969|1|0|0|0|0|0
1923|9|0|11968|15513|11969|1|0|0|0|0|0
1940|3|0|0|0|0|1|0|0|0|0|0
1943|3|0|0|0|0|1|0|0|0|0|0
1948|1|0|0|0|4294967291|2|0|0|0|4294967291|0
1950|1|0|0|0|4294967291|2|0|0|0|4294967291|0
1961|8|0|12035|15513|1961|1|0|0|0|0|0
1966|12|0|0|0|1966|1|0|0|0|0|0
1967|9|0|0|0|1967|1|0|0|0|0|0
1968|10|0|0|0|1974|12|0|0|0|1966|0
1969|1|0|0|0|0|9|0|0|0|1967|0
1974|10|0|0|0|1974|1|0|0|0|0|0
1979|1|0|0|0|0|9|0|0|0|1869|0
1984|9|0|11148|15513|1984|1|0|0|0|0|0
1992|1|0|0|0|0|10|0|0|0|1903|0
2006|1|0|0|0|0|8|0|0|0|1906|0
2009|1|0|0|0|0|8|0|0|0|1906|0
2012|8|0|12035|15513|1961|8|0|14885|15513|1909|0
2014|8|0|12035|15513|1961|8|0|14885|15513|1909|0
2016|8|0|12035|15513|1961|8|0|14885|15513|1909|0
2018|8|0|12035|15513|1961|8|0|14885|15513|1909|0
2020|8|0|12035|15513|1961|8|0|14885|15513|1908|0
2021|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2023|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2025|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2027|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2029|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2031|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2033|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2035|8|0|12035|15513|1961|16|0|14885|15513|1907|0
2037|8|0|12035|15513|1961|8|0|14885|15513|1909|0
2038|1|0|0|0|0|8|0|0|0|1911|0
2063|8|0|15272|15532|2063|1|0|0|0|0|0
2065|8|0|15272|15532|2063|1|0|0|0|0|0
2109|3|0|0|0|0|1|0|0|0|0|0
2110|2|0|0|0|0|1|0|0|0|0|0
2111|3|0|0|0|0|1|0|0|0|0|0
2112|2|0|0|0|0|1|0|0|0|0|0
2266|15|0|0|0|0|1|0|0|0|0|0
2268|15|0|0|0|0|1|0|0|0|0|0
2270|15|0|0|0|0|1|0|0|0|0|0
2272|15|0|0|0|0|1|0|0|0|0|0
2299|16|0|62151|15546|62163|1|0|0|0|0|0
2301|6|0|62151|8717|62156|1|0|0|0|0|0
2306|16|0|62151|15546|62163|1|0|0|0|0|0
2307|16|0|62151|15546|62163|1|0|0|0|0|0
2310|16|0|62151|15546|62163|1|0|0|0|0|0
2312|9|0|7616|8716|2312|1|0|0|0|0|0
2314|9|0|7616|8716|2312|1|0|0|0|0|0
2442|1|0|0|0|0|4|0|0|0|2511|0
2443|1|0|0|0|0|3|0|0|0|2597|0
2444|3|0|0|0|2588|11|0|0|0|2568|0
2490|12|0|0|0|2689|11|0|0|0|2568|0
2491|12|0|0|0|2689|11|0|0|0|2568|0
2511|4|0|0|0|2511|1|0|0|0|0|0
2513|7|0|0|0|2513|1|0|0|0|0|0
2556|9|0|0|0|2605|7|0|0|0|2513|0
2557|5|0|0|0|2557|1|0|0|0|0|0
2568|11|0|0|0|2568|1|0|0|0|0|0
2588|3|0|0|0|2588|1|0|0|0|0|0
2597|3|0|0|0|2597|1|0|0|0|0|0
2598|8|0|0|0|2598|1|0|0|0|0|0
2599|8|0|0|0|2599|1|0|0|0|0|0
2605|9|0|0|0|2605|1|0|0|0|0|0
2609|4|0|0|0|2609|1|0|0|0|0|0
2640|1|0|0|0|0|4|0|0|0|2609|0
2641|8|0|0|0|2599|5|0|0|0|2557|0
2643|1|0|0|0|0|8|0|0|0|2598|0
2645|8|0|0|0|2599|5|0|0|0|2557|0
2657|8|0|0|0|2599|5|0|0|0|2557|0
2658|1|0|0|0|0|8|0|0|0|2598|0
2660|8|0|0|0|2599|5|0|0|0|2557|0
2661|1|0|0|0|0|4|0|0|0|2609|0
2689|12|0|0|0|2689|1|0|0|0|0|0
2761|5|0|75805|15513|2761|1|0|0|0|0|0
2765|5|0|75805|15513|2761|1|0|0|0|0|0
2867|4|0|0|0|0|1|0|0|0|0|0
2873|4|0|0|0|0|1|0|0|0|0|0
2909|5|0|0|0|0|1|0|0|0|0|0
2910|4|0|0|0|0|1|0|0|0|0|0
3038|5|0|15272|15532|3048|1|0|0|0|0|0
3040|5|0|15272|15532|3048|1|0|0|0|0|0
3048|5|0|15272|15532|3048|1|0|0|0|0|0
3148|16|0|0|0|3176|16|0|0|0|3215|0
3149|16|0|0|0|3176|16|0|0|0|3215|0
3168|8|0|3167|15518|3168|1|0|0|0|0|0
3169|8|0|54478|15513|54471|1|0|0|0|0|0
3171|8|0|54478|15513|54471|1|0|0|0|0|0
3176|16|0|0|0|3176|1|0|0|0|0|0
3201|16|0|0|0|3176|16|0|0|0|3215|0
3202|16|0|0|0|3176|16|0|0|0|3215|0
3215|16|0|0|0|3215|1|0|0|0|0|0
3231|10|0|15353|15513|3231|1|0|0|0|0|0
3430|5|0|0|0|0|1|0|0|0|0|0
3431|20|0|0|0|0|1|0|0|0|0|0
3432|40|0|0|0|0|1|0|0|0|0|0
3433|10|0|0|0|0|1|0|0|0|0|0
3434|20|0|0|0|0|1|0|0|0|0|0
3435|20|0|0|0|0|1|0|0|0|0|0
3448|10|0|3450|15518|3448|1|0|0|0|0|0
3451|16|0|62151|15546|62163|1|0|0|0|0|0
3453|17|0|15057|15513|3453|1|0|0|0|0|0
3454|10|0|75954|8723|3454|1|0|0|0|0|0
3455|20|0|62151|15513|3455|1|0|0|0|0|0
3456|8|0|15057|15513|48558|16|0|62151|15546|62163|0
3512|2|0|15069|15513|3525|1|0|0|0|0|0
3525|2|0|15069|15513|3525|1|0|0|0|0|0
3671|12|0|11454|15513|3675|1|0|0|0|0|0
3675|12|0|11454|15513|3675|1|0|0|0|0|0
3678|12|0|11454|15513|3675|12|0|12035|15513|3680|0
3680|12|0|12035|15513|3680|1|0|0|0|0|0
3690|12|0|3355|15513|3690|1|0|0|0|0|0
3716|12|0|11454|15513|3675|12|0|3355|15513|3690|0
3812|5|0|0|0|3812|1|0|0|0|0|0
3838|1|0|0|0|0|5|0|0|0|3812|0
4091|11|0|0|0|4261|11|0|4157|15513|4156|0
4092|11|0|0|0|4261|11|0|0|0|4156|0
4098|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4099|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4100|1|0|0|0|0|4|0|0|0|4347|0
4110|8|0|0|0|4110|1|0|0|0|0|0
4116|9|0|0|0|4116|1|0|0|0|0|0
4133|11|0|0|0|4133|1|0|0|0|0|0
4135|1|0|0|0|0|11|0|0|0|4133|0
4141|9|0|0|0|4116|9|0|0|0|4367|0
4151|11|0|0|0|4261|11|0|0|0|4156|0
4155|8|0|0|0|4155|1|0|0|0|0|0
4156|11|0|0|0|4156|1|0|0|0|0|0
4158|11|0|0|0|4158|1|0|0|0|0|0
4159|11|0|0|0|4261|11|0|4157|15513|4156|0
4160|11|0|0|0|4261|11|0|0|0|4156|0
4199|8|0|0|0|4199|1|0|0|0|0|0
4235|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4237|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4243|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4244|1|0|0|0|4294967291|9|0|0|0|4294967291|0
4248|1|0|0|0|4294967291|9|0|0|0|4294967291|0
4252|1|0|0|0|4294967291|9|0|0|0|4294967291|0
4261|11|0|0|0|4261|1|0|0|0|0|0
4262|6|0|0|0|4262|1|0|0|0|0|0
4263|12|0|0|0|4263|1|0|0|0|0|0
4278|6|0|0|0|4278|1|0|0|0|0|0
4279|12|0|0|0|4279|1|0|0|0|0|0
4280|11|0|0|0|4261|11|0|4157|15513|4156|0
4281|11|0|0|0|4261|11|0|0|0|4156|0
4300|1|0|0|0|0|8|0|0|0|4346|0
4305|1|0|0|0|0|5|0|0|0|4306|0
4306|5|0|0|0|4306|1|0|0|0|0|0
4311|1|0|0|0|0|11|0|0|0|4158|0
4312|1|0|0|0|4294967291|4|0|0|0|4294967291|0
4313|1|0|0|0|0|12|0|0|0|4263|0
4314|1|0|0|0|0|12|0|0|0|4279|0
4330|1|0|0|0|4294967291|8|0|0|0|4294967291|0
4331|1|0|0|0|4294967291|8|0|0|0|4294967291|0
4332|1|0|0|0|4294967291|8|0|0|0|4294967291|0
4333|1|0|0|0|0|5|0|0|0|4427|0
4334|1|0|0|0|0|8|0|0|0|4346|0
4339|8|0|0|0|4339|1|0|0|0|0|0
4346|8|0|0|0|4346|1|0|0|0|0|0
4347|4|0|0|0|4347|1|0|0|0|0|0
4357|11|0|0|0|4261|11|0|0|0|4156|0
4363|11|0|0|0|4261|11|0|4157|15513|4156|0
4364|11|0|0|0|4261|11|0|0|0|4156|0
4367|9|0|0|0|4367|1|0|0|0|0|0
4374|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4375|1|0|0|0|4294967291|3|0|0|0|4294967291|0
4381|1|0|0|0|0|8|0|0|0|4110|0
4390|1|0|0|0|0|8|0|0|0|4199|0
4393|1|0|0|0|0|8|0|0|0|4346|0
4395|1|0|0|0|0|8|0|0|0|4346|0
4398|1|0|0|0|0|8|0|0|0|4199|0
4401|1|0|0|0|0|8|0|0|0|4155|0
4402|1|0|0|0|0|8|0|0|0|4199|0
4403|1|0|0|0|0|8|0|0|0|4339|0
4404|1|0|0|0|0|6|0|0|0|4262|0
4408|1|0|0|0|0|8|0|0|0|4155|0
4409|1|0|0|0|0|8|0|0|0|4199|0
4410|1|0|0|0|0|6|0|0|0|4262|0
4411|1|0|0|0|0|6|0|0|0|4278|0
4427|5|0|0|0|4427|1|0|0|0|0|0
4484|8|0|15283|15531|4490|1|0|0|0|0|0
4486|8|0|15283|15531|4490|1|0|0|0|0|0
4487|8|0|15283|15531|4490|1|0|0|0|0|0
4490|8|0|15283|15531|4490|1|0|0|0|0|0
4873|6|0|0|0|0|9|0|0|0|0|0
4874|1|0|0|0|4294967291|9|0|0|0|4294967291|0
4907|4|0|0|0|4907|1|0|0|0|0|0
4912|1|0|0|0|0|8|0|0|0|4967|0
4913|1|0|0|0|0|8|0|0|0|4967|0
4914|3|0|0|0|4914|1|0|0|0|0|0
4915|1|0|0|0|0|3|0|0|0|4914|0
4918|6|0|0|0|0|64|0|0|0|0|0
4935|6|0|0|0|0|64|0|0|0|0|0
4952|5|0|0|0|4952|1|0|0|0|0|0
4958|5|0|0|0|4958|1|0|0|0|0|0
4959|5|0|0|0|4959|1|0|0|0|0|0
4967|8|0|0|0|4967|1|0|0|0|0|0
5022|1|0|0|0|0|8|0|0|0|5173|0
5027|1|0|0|0|0|4|0|0|0|4907|0
5038|5|0|0|0|5128|5|0|0|0|4958|0
5039|5|0|0|0|5129|5|0|0|0|4959|0
5058|5|0|0|0|5130|5|0|0|0|5131|0
5102|2|0|0|0|0|65|0|0|0|0|0
5104|6|0|0|0|0|64|0|0|0|0|0
5108|6|0|0|0|0|64|0|0|0|0|0
5128|5|0|0|0|5128|1|0|0|0|0|0
5129|5|0|0|0|5129|1|0|0|0|0|0
5130|5|0|0|0|5130|1|0|0|0|0|0
5131|5|0|0|0|5131|1|0|0|0|0|0
5132|8|0|0|0|5132|1|0|0|0|0|0
5167|1|0|0|0|0|8|0|0|0|5132|0
5173|8|0|0|0|5173|1|0|0|0|0|0
5194|6|0|0|0|0|64|0|0|0|0|0
5202|6|0|0|0|0|64|0|0|0|0|0
5212|1|0|0|0|0|5|0|0|0|4952|0
5256|4|0|0|0|5756|1|0|0|0|0|0
5283|1|0|0|0|0|10|0|0|0|5642|0
5284|1|0|0|0|0|10|0|0|0|5641|0
5327|6|0|0|0|5793|6|0|0|0|5696|0
5457|8|0|0|0|5457|1|0|0|0|0|0
5460|1|0|0|0|0|9|0|0|0|5565|0
5461|10|0|14885|8708|5575|1|0|0|0|0|0
5462|1|0|0|0|0|5|0|0|0|5695|0
5463|1|0|0|0|0|5|0|0|0|5695|0
5464|1|0|0|0|0|5|0|0|0|5695|0
5469|11|0|5577|0|5578|10|0|0|0|5570|0
5470|11|0|5577|0|5578|10|0|0|0|5570|0
5471|11|0|5577|0|5578|10|0|0|0|5570|0
5472|11|0|5577|0|5578|10|0|0|0|5570|0
5473|11|0|5577|0|5578|10|0|0|0|5570|0
5474|1|0|0|0|0|9|0|0|0|5565|0
5475|1|0|0|0|0|9|0|0|0|5565|0
5476|10|0|0|0|5569|11|0|0|0|5715|0
5477|11|0|0|0|5714|10|0|0|0|5567|0
5478|11|0|0|0|5714|10|0|0|0|5567|0
5479|10|0|0|0|5569|11|0|0|0|5715|0
5480|10|0|14885|8708|5575|1|0|0|0|0|0
5482|11|0|5577|0|5578|10|0|0|0|5645|0
5490|10|0|5906|8714|5928|10|0|14885|8708|5575|0
5497|11|0|5577|0|5578|10|0|0|0|5570|0
5498|11|0|5577|0|5578|10|0|0|0|5570|0
5499|11|0|5577|0|5578|10|0|0|0|5570|0
5500|11|0|5577|0|5578|10|0|0|0|5570|0
5501|11|0|5577|0|5578|10|0|0|0|5570|0
5503|11|0|5577|0|5578|10|0|0|0|5645|0
5505|6|0|0|0|5793|6|0|0|0|5696|0
5506|11|0|5577|0|5578|10|0|0|0|5570|0
5507|11|0|5577|0|5578|10|0|0|0|5570|0
5508|11|0|5577|0|5578|10|0|0|0|5570|0
5509|11|0|5577|0|5578|10|0|0|0|5570|0
5510|11|0|5577|0|5578|10|0|0|0|5570|0
5512|11|0|5577|0|5578|10|0|0|0|5645|0
5516|11|0|5577|0|5578|10|0|0|0|5570|0
5517|11|0|5577|0|5578|10|0|0|0|5570|0
5519|9|0|5559|0|5560|8|0|0|0|5923|0
5520|9|0|5559|0|5560|8|0|0|0|5923|0
5521|9|0|5559|0|5560|8|0|0|0|5923|0
5526|10|0|0|0|5569|11|0|0|0|5715|0
5527|1|0|0|0|0|9|0|5557|0|5558|0
5528|1|0|0|0|0|10|0|0|0|5645|0
5529|1|0|0|0|0|10|0|0|0|5645|0
5530|1|0|0|0|0|10|0|0|0|5645|0
5531|1|0|0|0|0|10|0|0|0|5645|0
5532|1|0|0|0|0|10|0|0|0|5645|0
5533|10|0|0|0|5568|10|0|0|0|5643|0
5535|1|0|0|0|0|10|0|0|0|5651|0
5541|1|0|0|0|0|6|0|0|0|5544|0
5543|1|0|0|0|0|6|0|0|0|5545|0
5544|6|0|0|0|5544|1|0|0|0|0|0
5545|6|0|0|0|5545|1|0|0|0|0|0
5546|10|0|0|0|5546|1|0|0|0|0|0
5547|10|0|0|0|5547|1|0|0|0|0|0
5553|7|0|0|0|5553|1|0|0|0|0|0
5554|10|0|0|0|5569|11|0|0|0|5715|0
5555|10|0|0|0|5569|11|0|0|0|5715|0
5556|10|0|0|0|5569|11|0|0|0|5715|0
5558|9|0|5557|0|5558|1|0|0|0|0|0
5560|9|0|5559|0|5560|1|0|0|0|0|0
5561|10|0|5563|8718|5561|1|0|0|0|0|0
5562|10|0|5563|8718|5562|1|0|0|0|0|0
5564|8|0|0|0|5564|1|0|0|0|0|0
5565|9|0|0|0|5565|1|0|0|0|0|0
5566|10|0|0|0|5566|1|0|0|0|0|0
5567|10|0|0|0|5567|1|0|0|0|0|0
5568|10|0|0|0|5568|1|0|0|0|0|0
5569|10|0|0|0|5569|1|0|0|0|0|0
5570|10|0|0|0|5570|1|0|0|0|0|0
5571|16|0|11454|8718|5571|1|0|0|0|0|0
5573|10|0|0|0|5573|1|0|0|0|0|0
5574|10|0|0|0|5574|1|0|0|0|0|0
5575|10|0|14885|8708|5575|1|0|0|0|0|0
5576|7|0|0|0|5576|1|0|0|0|0|0
5578|11|0|5577|0|5578|1|0|0|0|0|0
5595|10|0|14885|8708|5575|1|0|0|0|0|0
5623|11|0|0|0|5623|1|0|0|0|0|0
5630|8|0|5629|15518|5630|1|0|0|0|0|0
5640|10|0|0|0|5640|1|0|0|0|0|0
5641|10|0|0|0|5641|1|0|0|0|0|0
5642|10|0|0|0|5642|1|0|0|0|0|0
5643|10|0|0|0|5643|1|0|0|0|0|0
5644|10|0|0|0|5644|1|0|0|0|0|0
5645|10|0|0|0|5645|1|0|0|0|0|0
5646|10|0|5617|15523|5646|1|0|0|0|0|0
5650|11|0|5606|15513|5650|1|0|0|0|0|0
5651|10|0|0|0|5651|1|0|0|0|0|0
5668|11|0|5654|15513|5668|1|0|0|0|0|0
5669|5|0|0|0|5669|1|0|0|0|0|0
5690|6|0|0|0|5794|1|0|0|0|0|0
5695|5|0|0|0|5695|1|0|0|0|0|0
5696|6|0|0|0|5696|1|0|0|0|0|0
5705|8|0|0|0|5705|1|0|0|0|0|0
5707|11|0|0|0|5707|1|0|0|0|0|0
5714|11|0|0|0|5714|1|0|0|0|0|0
5715|11|0|0|0|5715|1|0|0|0|0|0
5723|1|0|0|0|0|11|0|0|0|5623|0
5726|1|0|0|0|0|10|0|0|0|5640|0
5737|1|0|0|0|0|11|0|5654|15513|5668|0
5756|4|0|0|0|5756|1|0|0|0|0|0
5768|1|0|0|0|0|5|0|0|0|5669|0
5793|6|0|0|0|5793|1|0|0|0|0|0
5794|6|0|0|0|5794|1|0|0|0|0|0
5812|1|0|0|0|0|10|0|0|0|5644|0
5813|1|0|0|0|0|10|0|0|0|5644|0
5838|1|0|0|0|0|8|0|0|0|5457|0
5839|8|0|0|0|5705|8|0|0|0|5564|0
5840|1|0|0|0|0|9|0|5882|15513|5881|0
5841|1|0|0|0|0|9|0|5882|15513|5881|0
5842|9|0|0|0|5886|10|0|0|0|5573|0
5848|10|0|0|0|5566|11|0|0|0|5707|0
5849|10|0|0|0|5566|11|0|0|0|5707|0
5876|1|0|0|0|0|10|0|0|0|5643|0
5877|1|0|0|0|0|10|0|0|0|5643|0
5878|9|0|5559|0|5560|10|0|0|0|5574|0
5879|9|0|5559|0|5560|10|0|0|0|5574|0
5880|9|0|5559|0|5560|10|0|0|0|5574|0
5881|9|0|5882|15513|5881|1|0|0|0|0|0
5883|9|0|0|0|5887|8|0|0|0|6024|0
5884|9|0|0|0|5887|8|0|0|0|6024|0
5885|9|0|0|0|5887|8|0|0|0|6024|0
5886|9|0|0|0|5886|1|0|0|0|0|0
5887|9|0|0|0|5887|1|0|0|0|0|0
5917|10|0|5617|15518|5646|16|0|11454|8718|5571|0
5923|8|0|0|0|5923|1|0|0|0|0|0
5928|10|0|5906|8714|5928|1|0|0|0|0|0
