Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description
LAYERSYNC_vidIniExAcq|A|();|FCT1.7|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Au réveil du calculateur, les booléens d’états et leur  indicateur de validité sont forcés à 0.
LAYERSYNC_vidIniExAcqPos|A|();|FCT4.3|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction pour le reset du calculateur
LAYERSYNC_vidIniExCmAcq|A|();|FCT1.8|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction d'initialisation de L'API CAMHAL
LAYERSYNC_vidIniInAcqPos|A|();|FCT4.4|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction pour la  reset du calculateur
LAYERSYNC_vidIniInCmAcq|A|();|FCT2.3|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction d'initialisation de L'API CAMHAL
LAYERSYNC_vidInit|A|();|FCT4.2|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction qui permet l'initialisation des outputs
LAYERSYNC_vidInitAPI|A|();|FCT1.1|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|L’autorisation de recherche de détection de front du signal vilebrequin se fait uniquement après que les tests  fonctionnels aient été effectués.
LAYERSYNC_vidIniTDCCnt|A|();|FCT3.2|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction qui permet la lecture de la position angulaire du moteur lors de la synchronisation moteur.
LAYERSYNC_vidInitOutput|A|();|FCT4.7|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction qui permet l'initialisation des sorties
LAYERSYNC_vidPhaseCylEch|A|();|FCT1.5|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction qui permet l'acquisition de l'angle du crankshaft
LAYERSYNC_vidReadToothInfo|A|();|FCT3.4|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction de lecture des variables de synchronisation provenant du LdB.
LAYERSYNC_vidTrouverPhaseMoteur|A|();|FCT1.4|LAYERSYNC|0|PTS_DOC_6944973||||0|0|0|0|Fonction qui permet l'acquisition de la valeur du compteur PMH
Sync_EveBDC_AcqCkMngIf|A|();|SCH1.6|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evénement Point Mort Bas (PMB / BDC)
Sync_EveCkLTo_AcqSyncSTT|A|();|SCH2.7|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement dent longue
Sync_EveCkOff_AcqSyncSTT|A|();|SCH2.3|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement  Crk off
Sync_EveCkSnOf_AcqSyncSTT|A|();|SCH2.4|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement synchronisation perdue
Sync_EveCkSnOn_AcqCkMngIf|A|();|SCH1.1|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement Synchro trouvée
Sync_EveCkTo_AcqSyncSTT|A|();|SCH2.2|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement dent vilebrequin activé si le régime est inférieur à un seuil
Sync_EveExCamEdge_AcqSyncSTT|A|();|SCH2.1|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement détection d'un front arbre à cames échappement pour la fonction Synchro
Sync_EveExCmToo_AcqExCmSts|A|();|SCH1.8|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement Dent AAC
Sync_EveInCamEdge_AcqSyncSTT|A|();|SCH1.14|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement détection d'un front arbre à cames admission pour la fonction Synchro
Sync_EveInCmToo_AcqInCmSts|A|();|SCH1.11|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement arbre à cames admission
Sync_EveKOn_AcqCkMngIf|A|();|SCH1.4|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement clé Off -> On
Sync_EveNInvOff_AcqSyncSTT|A|();|SCH2.8|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evénement indiquant le retour à une rotation en sens avant du moteur
Sync_EveRst_AcqSyncSTT|A|();|SCH2.5|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement reset
Sync_EveRst_ExCmStsIf|A|();|SCH1.9|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement reset du calculateur
Sync_EveRst_InCmStsIf|A|();|SCH1.12|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement reset du calculateur
Sync_EveStTR_AcqCkMngIf|A|();|SCH1.5|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement Stall To Rot
Sync_EveSyncAccu_AcqSyncSTT|A|();|SCH2.9|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evénement indiquant le passage en synchronisation précise du moteur
Sync_EveTDC_AcqCkMngIf|A|();|SCH1.2|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Interruption PMH
Sync_EveTestEnd_AcqCkMngIf|A|();|SCH1.3|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement indiquant la fin des tests fonctionnels
Sync_SdlFast_AcqCkMngIf|A|();|SCH1.7|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Moniteur rapide de la fonction Sync
Sync_SdlMid_AcqSyncSTT|A|();|SCH2.6|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Moniteur moyen
Sync_SdlSlow_AcqExCmSts|A|();|SCH1.10|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Moniteur lent de la fonction Sync
Sync_SdlSlow_AcqInCmSts|A|();|SCH1.13|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Moniteur lent de la fonction Sync
TDCHAL_udtGetCounter|A|func_TDCHAL_udtGetCounter|0x03|HEADER|1|NONE||||0|0|0|0|
TDCHAL_udtGetPeriod|A|func_TDCHAL_udtGetPeriod|0x02|HEADER|1|NONE||||0|0|0|0|
VlVAct_EveExCmToo_AcqVlVActPos|A|();|SCH2.11|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement dent AAC échappemen
VlVAct_EveInCmToo_AcqVlVActPos|A|();|SCH2.12|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement dent AAC admission
VlvAct_EveRst_AcqVlVActPos|A|();|SCH2.10|LAYERSYNC|1|PTS_DOC_6944973||||0|0|0|0|Evènement Reset
