Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description
ACQDGOHAL_vidCmdDiagPropFuPmp|A|();|FCT1.10|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à la sortie FUEL PUMP
ACQDGOHAL_vidCmdDiagRly|A|();|FCT2.2|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit à l'ACTUATOR RELAY
ACQDGOHAL_vidCmdDiagStrtr|A|();|FCT2.3|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Trois types de diagnostic de pannes à la sortie logique DML sont traités: panne circuit ouvert /panne Court-circuit à la masse/panne Court-circuit.
ACQDGOHAL_vidCmdDiagThrOverload|A|();|FCT2.7|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction qui gère le diagnostic du papillon motorise actif
ACQDGOHAL_vidCmdDiagVlvActEx|A|();|FCT1.3|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction de diagnostique défaut du driver de la VVT échappement.
ACQDGOHAL_vidCmdDiagVlvActIn|A|();|FCT1.4|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction de diagnostique défaut du driver de la VVT admission.
ACQDGOHAL_vidInit_OutPutCmdDiag|A|();|FCT2.4|ACQDGOHAL|0|PTS_DOC_6669624||||0|0|0|0|Fonction d'initialisation des sorties.
CoFan_SdlMid_CmdDiagGMV1GMV2|A|();|SCH2.5|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur moyen de la fonction CoFan.
CoFan_SdlSlow_CmdDiagECTReq|A|();|SCH2.6|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur lent de la fonction CoFan.
Cstr_SdlFast_CmdDiagCstr|A|();|SCH1.9|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur rapide pour la fonction purge canister.
DGOHAL_bfRead|A|func_DGOHAL_bfRead|1|HEADER|1|NONE||||0|0|0|0|Return the bfStatus of the udtChannel
EngSt_SdlFast_CmdDiagAuthStrtSTT|A|();|SCH1.8|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Monitoring rapide de la fonction EngSt.
EngSt_SdlFast_CmdDiagEngStOutIdc|A|();|SCH1.10|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur rapide pour la fonction état moteur
EngSt_SdlMid_CmdDiagStrtr|A|();|SCH2.4|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Recurence du diagnostic électrique du DML.
Ext_EveRst_OutPutCmdDiag|A|();|SCH1.1|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Evènement Reset du calculateur
FuPmp_SdlFast_CmdDiagPropFuPmp|A|();|SCH2.1|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur rapide de la fonction FuPmp.
GDGAR_bGetFRM|A|(argin uint16 u16IndexFRM)boolean;|2|HEADER|1|NONE||||0|0|0|0|Fonction de production des variables GDGAR.
HeatSenO2_SdlFast_CmdDiagDrvO2Ds|A|();|SCH1.6|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Récurrence rapide de la fonction HeatSenO2 aval
HeatSenO2_SdlFast_CmdDiagDrvO2Us|A|();|SCH1.7|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Récurrence rapide de la fonction HeatSenO2 amont.
Oil_SdlSlow_CmdDiagBlowBy1|A|();|SCH1.2|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur lent pour la comande du réchauffeur BlowBy
Oil_SdlSlow_CmdDiagBlowBy2|A|();|SCH1.3|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur lent pour la comande du réchauffeur BlowBy.
Pwr_SdlMid_CmdDiagDmtr|A|();|SCH2.2|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur moyen de la fonction DMTR.
Rly_SdlFast_CmdDiagRly|A|();|SCH2.3|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur rapide du relais puissance.
Thr_EveClcnServo_CmdDiagThrCmd|A|();|SCH2.7|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Evenement ClcnServo de la fonction Thr.
VlvAct_SdlFast_CmdDiagVlvActEx|A|();|SCH1.4|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur rapide pour la fonction VVT échappement.
VlvAct_SdlFast_CmdDiagVlvActIn|A|();|SCH1.5|ACQDGOHAL|1|PTS_DOC_6669624||||0|0|0|0|Moniteur rapide pour la fonction VVT admission.
