Nom_fonction|Release_fonction|Prototype|Num_stc|Nom_module|Public|Reférence_spec_systéme|Reférence_spec_systéme_1|Reférence_spec_systéme_2|Reférence_spec_systéme_3|Fonction_à_supprimer|Validation|Export_part|Macro|function_description|MemSec
INJCMD_vidFormatInjTime|C|FUNC_vidFormatInjTime|FCT1.3|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Scaling pour les temps d' injection|
INJCMD_vidInhibitAllCylinder|D|();|FCT3.4|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Ce bloc gère la demande de désactivation des injections séquentielles.|
INJCMD_vidInitDiag|A|();|FCT3.5|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Toutes les sorties API DGOHAL BSW sont initialisées à 0.|
INJCMD_vidInitEnable|D|();|FCT3.1|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|L’injection sera autorisée si la synchronisation « imprécise » est validée si le vilebrequin tourne en sens avant|
INJCMD_vidInitialisationMode|C|();|FCT3.2|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Initialise le mode d’injection (1, 2, 3 ou 4 pulses) , sur l’événement Stall to Crank,|
INJCMD_vidInitOutput|C|();|FCT1.1|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Initialisation des variables du module.|
INJCMD_vidInjectorsDiagnostic|B|();|FCT2.1|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Le diagnostic fournit une information de panne présente, utilisée par la gestion des défauts unitaire pour générer les éventuelles  demande de reconfiguration et définir les modes dégradés associés.|
INJCMD_vidInjHALCmdProfile|C|();|FCT1.6|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Fonction de changement de profil de commande.|
INJCMD_vidInjHALUpdate|D|();|FCT1.5|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Mise a jour de la couche hard d'injection|
INJCMD_vidManCutByCylinder|F|();|FCT2.6|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Deux entrées contrôlent la coupure (totale ou partielle) de l'injection: Auto_injection = 0 (lâché de pied ou véhicule arrêté) : coupure totale (sur les 3 cylindres), Coupure_decel_progr_inj ? 0 : coupure de l’injecteur concerné|
INJCMD_vidManInjTime|F|();|FCT1.2|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Les consignes phase et temps d'injection séquentielle doivent être immédiatement prises en compte par le driver injection si l'indicateur d'inhibition Inhibe_reactualisation_t_inj (calibration) n'est pas positionné.|
INJCMD_vidModeInjectionSequentielleCyl1|C|();|FCT1.7|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Mode d'injection sequentielle appliqué au cylindre 1|
INJCMD_vidModeInjectionSequentielleCyl2|C|();|FCT1.8|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Mode d'injection sequentielle appliqué au cylindre 2|
INJCMD_vidModeInjectionSequentielleCyl3|C|();|FCT1.9|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Mode d'injection sequentielle appliqué au cylindre 3|
INJCMD_vidModeInjectionSequentielleCyl4|D|();|FCT1.10|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Mode d'injection sequentielle appliqué au cylindre 4|
INJCMD_vidUpdate|B|();|FCT1.4|INJCMD|0|PTS_DOC_6886136||||0|0|0|0|Gestion de la mise a jour de la couche hard d'injection.|
INJHAL_bfUpdate|A|FUNC_bfUpdate|4|HEADER|1|NONE||||0|0|0|0||
INJHAL_udtSwitchGdiProfile|A|func_INJHAL_udtSwitchGdiProfile|10|HEADER|1|NONE||||0|0|0|0||
INJHAL_vidDisable|A|(argin uint8 u8InstanceId);|15|HEADER|1|NONE||||0|0|0|0||
INJHAL_vidEnable|A|(argin uint8 u8InstanceId);|2|HEADER|1|NONE||||0|0|0|0||
INJHAL_vidInhibit|A|(uint8 u8InstanceId, INJHAL_tbfInhibitMask bfInhibitMask);|7|HEADER|1|NONE||||0|0|0|0||
INJHAL_vidWriteAngle|A|(uint8 u8Channel, uint8 u8PulseNumber, uint16 u16InjectionAngle);|6|HEADER|1|NONE||||0|0|0|0||
INJHAL_vidWriteMode|A|(uint8 u8InstanceId, uint8 u8Channel, uint8 u8InjectionMode);|9|HEADER|1|NONE||||0|0|0|0||
INJHAL_vidWriteTime|A|(uint8 u8Channel, uint8 u8PulseNumber, uint32 u32InjectionTime);|5|HEADER|1|NONE||||0|0|0|0||
